file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
wine.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.9440656565656567,0.9472434816220394,0.9492131910235357,0.9466500295586409,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.9500000000000001,0.9535215857679625,0.9472222222222223,0.9493683408722022,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.9666495066495067,0.9680985680985682,0.9686243386243387,0.9672116266796575,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.9728070175438596,0.9757936507936508,0.9757936507936508,0.9735442335442336,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.9272727272727272,0.9279894630535723,0.9312169312169313,0.9289923312310278,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.9664750957854406,0.9658826830395458,0.9700779727095518,0.9671485222255206,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.966640169581346,0.9696536796536798,0.96997113997114,0.9686752370660419,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.9715277777777779,0.9750000000000002,0.9734920634920636,0.972038332038332,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.9777777777777779,0.976721970839618,0.9805555555555556,0.9782539682539682,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.9327586206896553,0.9330367163700496,0.9405998389694042,0.9343443938910135,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.9544351073762838,0.9566666666666667,0.9576719576719576,0.955362327560439,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.9715277777777779,0.9740873015873017,0.9734920634920634,0.9718555518555518,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.8768939393939394,0.8764428898518655,0.8803776683087028,0.8778396077361803,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.8940613026819925,0.8962941268626197,0.8990433511314518,0.8967776528821084,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.899303505185858,0.9163895363895364,0.8974843674843674,0.8983521147759046,0.0,0.0,0.0,0.0
