file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
glass.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.7152905198776758,0.6926761416176228,0.6271372876636034,0.6390177315448762,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.7535100930691868,0.744217791065617,0.7498007762500517,0.7339032255928376,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.7621636632101747,0.7872639495007916,0.7437301587301588,0.73859554762039,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.7643438140806562,0.7435343915343916,0.7443055555555556,0.7335257667169433,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.7429882044560944,0.7412371228871191,0.7316259398496241,0.7237596647609685,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.757062941692458,0.7943454596086176,0.7262835996531648,0.7285200151299221,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.7438538205980066,0.7357497353008189,0.7004166666666667,0.6981160110509714,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.7820108571824818,0.7030952380952381,0.7450595238095238,0.7090181392681392,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.7297509829619921,0.8264478418106909,0.6428902116402115,0.6583109298745942,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.7693792996916082,0.787586778199805,0.7276289277013915,0.7407911341105176,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.7418718748951306,0.7895264493561708,0.7270634920634921,0.7345857614267667,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.7729396448961665,0.7200703463203464,0.7199404761904763,0.7039771562859798,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.6865443425076452,0.6348494098494099,0.6096700083542188,0.610235828985829,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.6914428206528637,0.721001962342542,0.6941845245468433,0.693044591006899,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.6728036175710594,0.596935104226126,0.5937301587301587,0.5813046675546676,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.6457481153476576,0.567202380952381,0.5819444444444444,0.550800046902988,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,2,boosting,100,1.0,0.6955439056356487,0.6362315655920308,0.6026228766360345,0.6113446169001725,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,3,boosting,100,1.0,0.6762705755357317,0.6129177689594356,0.5998991494281349,0.5920792669594338,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,5,boosting,100,1.0,0.6719035873687036,0.6796201728554669,0.6443650793650793,0.6302175622068095,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,10,boosting,100,1.0,0.6642712017197143,0.5823581048581049,0.6065674603174603,0.5706249811133712,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,2,boosting,100,1.0,0.6403232852774137,0.6481432476836889,0.6253254664438876,0.603346237096237,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,3,boosting,100,1.0,0.6534758886259192,0.6382808844403048,0.6261655105495686,0.6156190335072835,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,5,boosting,100,1.0,0.6587603610859425,0.6272330447330448,0.605734126984127,0.6037437472921343,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,10,boosting,100,1.0,0.6473548000435873,0.6071067821067822,0.614186507936508,0.5815023021640668,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,2,bagging,100,1.0,0.7666229794670162,0.7894776127505267,0.7421209273182956,0.7530478020204048,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,3,bagging,100,1.0,0.7518237772371269,0.7589114553102317,0.7133795780172592,0.71930825649507,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,5,bagging,100,1.0,0.7565936776401893,0.7695594120361922,0.7343253968253969,0.7319966043720215,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,10,bagging,100,1.0,0.7847609636740072,0.7610618085618086,0.7549404761904762,0.7425105983914034,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,2,bagging,100,1.0,0.654608999563128,0.5726689510004813,0.5385860484544696,0.5412430069042766,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,3,bagging,100,1.0,0.7603702906825993,0.7671242719281199,0.7123852140881127,0.7179463014620953,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,5,bagging,100,1.0,0.7982665525688781,0.8227229446966288,0.7466269841269841,0.7631648848141575,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,10,bagging,100,1.0,0.7626345508038873,0.7168187830687831,0.7304761904761905,0.7080648957738742,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,none,2,bagging,100,1.0,0.7249890782000874,0.7038289461083579,0.663535575048733,0.661134457387639,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,none,3,bagging,100,1.0,0.743331512774256,0.6871766535262912,0.7052181138775343,0.680593545729948,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,none,5,bagging,100,1.0,0.779315916641498,0.7746469271469271,0.7563095238095239,0.7388872886372886,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,none,10,bagging,100,1.0,0.7551299691917541,0.7521970621970622,0.7454563492063492,0.7317614719588404,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_tree,not,2,tree,100,1.0,0.6823066841415466,0.6601654132904133,0.6455618212197158,0.6467429121478417,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_tree,not,3,tree,100,1.0,0.6491074663150598,0.6440254616241458,0.6216066930922004,0.6154147068934036,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_tree,not,5,tree,100,1.0,0.6911513809188229,0.6046331908831909,0.6079761904761904,0.5954534187163034,0.0,0.0,0.0,0.0
