file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
iris.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.9666666666666667,0.9669017094017094,0.9666666666666666,0.9666586634653861,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.9464869281045751,0.948396590605053,0.9464869281045751,0.9463701272841059,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.9533333333333334,0.959160839160839,0.9533333333333334,0.9528395584015452,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.9666666666666666,0.9738095238095239,0.9666666666666666,0.9659090909090908,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.9333333333333333,0.936310892172961,0.9333333333333332,0.9329898013955985,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.960375816993464,0.9623399457248786,0.960375816993464,0.9602725927994746,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.9600000000000002,0.9612121212121212,0.96,0.9599665831244778,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.96,0.9644444444444445,0.96,0.9597306397306398,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.96,0.960901771336554,0.96,0.9599572649572649,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.9534313725490197,0.9566682910981156,0.9534313725490197,0.9533145413047374,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.9533333333333334,0.9582491582491584,0.9533333333333334,0.9530138477506899,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.9400000000000001,0.9488095238095239,0.9399999999999998,0.9389730639730638,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.9666666666666667,0.9678893637226971,0.9666666666666666,0.9666372959440186,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.9599673202614379,0.9621913580246914,0.9599673202614379,0.9598902187137481,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.9266666666666667,0.933939393939394,0.9266666666666665,0.9262459178248651,0.0,0.0,0.0,0.0
