file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
glass.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.7191786806465705,0.7910050496625448,0.6956262183235866,0.72299871623916,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.7568450262877698,0.7673512734444635,0.7045381725091872,0.7157957631260453,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.7766171683613544,0.8582775584981468,0.7694841269841269,0.7883947441447441,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.7404534557738218,0.6651455026455027,0.701468253968254,0.66625290885585,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.7255133245958933,0.7245113147764899,0.6426169590643276,0.6410789202392623,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.7514431148846336,0.7621781921781922,0.7179783434493578,0.7273627401142052,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.7475096479747643,0.7918901468901469,0.7455753968253969,0.7420555336782517,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.7757696613074188,0.7054814814814814,0.7372619047619048,0.7107497186908952,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.7068152031454784,0.6554338322413746,0.6618212197159565,0.6430251719431239,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.803386055988628,0.7878742044321755,0.7760101573145052,0.7655933253658338,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.7530730897009967,0.7422937710437709,0.7329563492063491,0.7245456237345372,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.7571374087392393,0.6771410533910533,0.6990873015873016,0.6760111867836327,0.0,0.0,0.0,0.0
