file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
glass.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.7338138925294888,0.7356731367760778,0.6926065162907268,0.6905028593021764,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.7432772637916546,0.7555378711747895,0.7331421611131756,0.7270000546407828,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.7658746937816705,0.775120065120065,0.7449007936507936,0.744471116882129,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.7558270676691728,0.7198785473785473,0.7453769841269842,0.7187158457011399,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.7159895150720839,0.7359211988180658,0.6688648705096074,0.6740413941614503,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.7338057592191088,0.7390226875266612,0.6939977909905446,0.6926064659098409,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.7464894795127354,0.7383989621489622,0.714047619047619,0.7097177795542863,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.7852275946783955,0.7560299422799422,0.7606746031746032,0.7442905740630199,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.7202271734381827,0.7164466320716321,0.6271164021164022,0.6429894854272515,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.6921774806036901,0.7599880586696003,0.7058113464635204,0.7173492482858932,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.7800590623846438,0.8262447519800462,0.7590476190476191,0.7607999209074477,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.775935540432108,0.7469034391534392,0.7510119047619048,0.7355975783475783,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.7062909567496723,0.7309905372405372,0.6907807713728766,0.6933090454892457,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.6669618179109912,0.6162445749227358,0.6027780874520006,0.6018508518104139,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.6626953924628343,0.5820080083315378,0.601765873015873,0.579571575378027,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.6647546732443759,0.5773412698412698,0.6094444444444445,0.576565675065675,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,2,boosting,100,1.0,0.672782874617737,0.7150761736288053,0.6659443748259537,0.6805804915108569,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,3,boosting,100,1.0,0.6638723843255381,0.5982242674958816,0.596168297617573,0.5916668568679029,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,5,boosting,100,1.0,0.654371790999698,0.639263285733874,0.6450992063492064,0.6166324145947761,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,strat,10,boosting,100,1.0,0.677082924703062,0.6078571428571429,0.5991269841269842,0.5869703308673896,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,2,boosting,100,1.0,0.6493228484054172,0.6590616334017101,0.6509294068504594,0.6434458875133966,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,3,boosting,100,1.0,0.6776304779979,0.6423659556705533,0.6341995953590156,0.6321489863180992,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,5,boosting,100,1.0,0.6629500989966106,0.6457048289401232,0.6285912698412698,0.605169682633855,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_boosting,none,10,boosting,100,1.0,0.6868243731859293,0.626465848965849,0.6241468253968254,0.6058383924297237,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,2,bagging,100,1.0,0.770685889034513,0.7776174552508343,0.6978383458646618,0.7229174977030217,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,3,bagging,100,1.0,0.7851234578117615,0.7877298850574711,0.7726715595193855,0.7674152190876785,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,5,bagging,100,1.0,0.7798228128460687,0.8136426237161531,0.7624603174603176,0.7648699549122242,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,not,10,bagging,100,1.0,0.7756904613311936,0.7572949735449734,0.7638095238095238,0.746286377021671,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,2,bagging,100,1.0,0.7389252948885976,0.7679786107264759,0.7173524087997774,0.7270770346816233,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,3,bagging,100,1.0,0.7365421146805101,0.7172599856507902,0.6445072050869153,0.6522248323745176,0.0,0.0,0.0,0.0
glass.csv,crossvalidation_bagging,strat,5,bagging,100,1.0,0.7656265310916474,0.7839456753543441,0.7466468253968255,0.745995044204198,0.0,0.0,0.0,0.0
