file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
wine.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.9046717171717171,0.9080096073517125,0.9112433862433864,0.9075401813493573,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.9319923371647509,0.9381818427854234,0.9347518857530299,0.9333941758824794,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.9494879753703284,0.9523032523032524,0.9534632034632035,0.9508075969512619,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.9499656002751978,0.9562962962962963,0.9528571428571428,0.9509670286140874,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.9440656565656567,0.9452684971838197,0.9504105090311986,0.9462162715902582,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.9273946360153257,0.9318363447199763,0.931743156199678,0.9308365556329838,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.9715779645191411,0.972938172938173,0.9740981240981241,0.9725777773881091,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.9728070175438596,0.9757936507936508,0.9757936507936508,0.9735442335442336,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.9546717171717172,0.955616463237431,0.9579433497536947,0.9561639081529596,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.9716475095785441,0.9707386410172788,0.9752309517755742,0.9725724731542336,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.9718868448280213,0.9751984126984127,0.9727513227513228,0.9724961744500862,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.9666322669418644,0.9711111111111113,0.9693253968253968,0.9669837569837568,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.9046717171717171,0.9026380568734392,0.9056216931216932,0.9028323869913193,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.8758620689655171,0.8823227150000604,0.8803532078989744,0.8794236465561109,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.881038685744568,0.8919974034679917,0.8787542087542087,0.8828928452864947,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.915828173374613,0.9281216931216931,0.918611111111111,0.9161523715935479,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,strat,2,boosting,100,1.0,0.8257575757575758,0.8207260575681627,0.8205687830687831,0.8193756697475663,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,strat,3,boosting,100,1.0,0.8530651340996168,0.862375943123464,0.8606163657937113,0.8571236249927733,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,strat,5,boosting,100,1.0,0.9215249703484998,0.9309658968482498,0.9184126984126983,0.9203958855880542,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,strat,10,boosting,100,1.0,0.8894392844857242,0.9003571428571429,0.8951587301587303,0.8914111814111815,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,none,2,boosting,100,1.0,0.9272727272727272,0.9284259259259259,0.9277116402116402,0.9251512758754192,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,none,3,boosting,100,1.0,0.9162835249042146,0.920467563837129,0.9208333333333334,0.9178671699407731,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,none,5,boosting,100,1.0,0.909787518611048,0.9226725235548765,0.9084126984126983,0.9089071758735908,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_boosting,none,10,boosting,100,1.0,0.9041322669418644,0.9210978835978836,0.9071825396825396,0.9056859806859807,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,not,2,bagging,100,1.0,0.943939393939394,0.9445454858761311,0.9462301587301587,0.9439187810786689,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,not,3,bagging,100,1.0,0.9720306513409961,0.972483660130719,0.9747987117552336,0.9729331141158583,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,not,5,bagging,100,1.0,0.9388623918035682,0.9428561634443987,0.9425396825396828,0.94135036702428,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,not,10,bagging,100,1.0,0.9780701754385964,0.9785714285714286,0.9807539682539683,0.9788356088356089,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,strat,2,bagging,100,1.0,0.9776515151515152,0.9763492063492064,0.9804232804232804,0.9781840108976843,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,strat,3,bagging,100,1.0,0.9664750957854406,0.9679909065075306,0.9697061191626409,0.9670921062911919,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,strat,5,bagging,100,1.0,0.9720369949781714,0.9732556332556334,0.974920634920635,0.9731712901555349,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,strat,10,bagging,100,1.0,0.9715277777777779,0.975,0.9734920634920636,0.972038332038332,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,none,2,bagging,100,1.0,0.9717171717171718,0.9722793335696562,0.9743523079729977,0.9727774845796087,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,none,3,bagging,100,1.0,0.9831417624521072,0.9813725490196079,0.9859098228663447,0.9832197222268144,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,none,5,bagging,100,1.0,0.9604310192545487,0.9653347959230313,0.9618759018759018,0.9618441296617078,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_bagging,none,10,bagging,100,1.0,0.9666322669418644,0.9695899470899472,0.9679365079365079,0.9669033145503734,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_tree,not,2,tree,100,1.0,0.9157828282828282,0.9185445810929121,0.9188628899835796,0.915665948093302,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_tree,not,3,tree,100,1.0,0.921647509578544,0.924561928078552,0.9271739130434783,0.9231358243373747,0.0,0.0,0.0,0.0
wine.csv,crossvalidation_tree,not,5,tree,100,1.0,0.8980407298054356,0.9106649831649831,0.897085137085137,0.8993420160086828,0.0,0.0,0.0,0.0
