file,tests,stratified,splits,model,n_estimators,max_features_pct,acc,pr,rec,f1,acc_std,pr_std,rec_std,f1_std
iris.csv,crossvalidation_random_forest,not,2,random_forest,100,1.0,0.96,0.96,0.96,0.96,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,3,random_forest,100,1.0,0.9607843137254902,0.9614197530864198,0.9607843137254902,0.9607503607503608,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,5,random_forest,100,1.0,0.9666666666666668,0.9694949494949494,0.9666666666666666,0.9665152780942254,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,not,10,random_forest,100,1.0,0.9466666666666667,0.9587301587301587,0.9466666666666667,0.9452861952861953,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,2,random_forest,100,1.0,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.9466666666666667,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,3,random_forest,100,1.0,0.9607843137254902,0.9614197530864198,0.9607843137254902,0.9607503607503608,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,5,random_forest,100,1.0,0.9666666666666666,0.9683501683501683,0.9666666666666666,0.9665831244778612,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,strat,10,random_forest,100,1.0,0.9666666666666666,0.9700000000000001,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,2,random_forest,100,1.0,0.96,0.9604700854700855,0.96,0.9599839935974389,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,3,random_forest,100,1.0,0.9599673202614379,0.9606481481481483,0.9599673202614379,0.959944684944685,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,5,random_forest,100,1.0,0.9666666666666668,0.9683501683501683,0.9666666666666668,0.9665831244778612,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_random_forest,none,10,random_forest,100,1.0,0.9666666666666666,0.9677777777777778,0.9666666666666666,0.9665993265993267,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,2,boosting,100,1.0,0.9466666666666667,0.9503448275862069,0.9466666666666667,0.9464949006977993,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,3,boosting,100,1.0,0.9591503267973857,0.9660818713450291,0.9591503267973857,0.9586640211640213,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,5,boosting,100,1.0,0.9466666666666665,0.94996632996633,0.9466666666666665,0.9464651527809422,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,not,10,boosting,100,1.0,0.9400000000000001,0.9515873015873018,0.9400000000000001,0.9389730639730638,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,strat,2,boosting,100,1.0,0.9333333333333333,0.9372294372294373,0.9333333333333332,0.9330924662116954,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,strat,3,boosting,100,1.0,0.926470588235294,0.9408293460925039,0.926470588235294,0.9252619187964015,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,strat,5,boosting,100,1.0,0.9333333333333333,0.9406423206423206,0.9333333333333333,0.932688169829104,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,strat,10,boosting,100,1.0,0.9400000000000001,0.9503968253968255,0.9400000000000001,0.9385521885521886,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,none,2,boosting,100,1.0,0.9333333333333333,0.9353216228216228,0.9333333333333333,0.9331567231469062,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,none,3,boosting,100,1.0,0.9595588235294118,0.9616519512288346,0.9595588235294118,0.9594874112347233,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,none,5,boosting,100,1.0,0.9466666666666667,0.9477441077441078,0.9466666666666667,0.9465998329156223,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_boosting,none,10,boosting,100,1.0,0.9400000000000001,0.9531746031746031,0.9399999999999998,0.9385521885521886,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,not,2,bagging,100,1.0,0.94,0.941050931087163,0.94,0.9399278942346169,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,not,3,bagging,100,1.0,0.9538398692810457,0.956816878798303,0.9538398692810457,0.9536969153904639,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,not,5,bagging,100,1.0,0.9266666666666665,0.9363830613830615,0.9266666666666665,0.9257688513308381,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,not,10,bagging,100,1.0,0.96,0.9666666666666668,0.96,0.9595959595959596,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,strat,2,bagging,100,1.0,0.9466666666666667,0.9503448275862069,0.9466666666666667,0.9464949006977993,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,strat,3,bagging,100,1.0,0.9468954248366014,0.9475308641975309,0.9468954248366014,0.946861471861472,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,strat,5,bagging,100,1.0,0.9400000000000001,0.945050505050505,0.9400000000000001,0.9397139312928786,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,strat,10,bagging,100,1.0,0.9666666666666668,0.9700000000000001,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,none,2,bagging,100,1.0,0.9666666666666667,0.9697971781305115,0.9666666666666666,0.9665730390088079,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,none,3,bagging,100,1.0,0.9526143790849674,0.9556762276060522,0.9526143790849674,0.9524543992681248,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,none,5,bagging,100,1.0,0.9666666666666666,0.9694949494949494,0.9666666666666666,0.9665152780942254,0.0,0.0,0.0,0.0
iris.csv,crossvalidation_bagging,none,10,bagging,100,1.0,0.9666666666666668,0.97,0.9666666666666666,0.9664646464646465,0.0,0.0,0.0,0.0
